PWL_ID,NAME,DESCRIPT,BASIN,FACT_SHEET,Shape__Area,Shape__Length,WIN
1404-0026,Minor Tribs to West Branch Delaware,selected/smaller tribs from Hancock to Cannonsville Dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0026.pdf,,39497.86341,D-71- 2 thru 13 (selected)
1404-0027,Roods Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0027.pdf,,25642.08288,D-71- 4
1404-0031,Sand Pond Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0031.pdf,,7397.18282,D-71- 6
1404-0034,"Oquaga Creek, Lower, and minor trib",stream and selected tribs from mouth to Sanford,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0034.pdf,,23195.93744,D-71-10
1404-0035,"Oquaga Creek, Upper, and tribs",stream and tribs above Sanford,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0035.pdf,,95834.75865,D-71-10
1404-0036,Fly Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0036.html,,24444.46214,D-71-10- 6
1301-0219,"Stony Creek, Lower, and tribs",entire stream and tribs,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0219.html,,90512.64392,H-164
1402-0042,Bush Kill and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0042.pdf,,49856.55636,D- 1-22
0801-0405,"Cold Brook Tribs, Upper, and tribs","stream and tribs, above Port Leyden",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0405.html,,2499.791417,Ont  19- 83- 3
0801-0406,Fall Brook and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0406.pdf,,45194.13002,Ont  19- 88
0801-0408,Mile Brook and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0408.html,,40386.57203,Ont  19- 90
0801-0411,"Sugar River, Upper, and tribs","stream and tribs, above Constableville",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0411.pdf,,91893.12031,Ont  19- 91
0404-0016,"Keshequa Creek, Upper, and tribs",stream and tribs above Nunda,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0016.pdf,,84745.42043,Ont 117- 66- 3
0404-0017,Wildcat Gully Creek and tribs,entire stream and tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0017.pdf,,17603.16094,Ont 117- 66- 3- 7
0404-0018,Newville Creek and tribs,entire stream and tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0018.pdf,,20161.27766,Ont 117- 66- 3-25
0404-0019,State/West Ditch and minor tribs,entire stream and selected/smaller tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0019.pdf,,79127.00285,Ont 117- 66- 8
0601-0173,Decatur Creek and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0601-0173.pdf,,43594.63675,SR-187-21
0601-0174,"Cherry Valley Creek, Upper and tribs",stream and tribs above Roseboom,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0601-0174.pdf,,85262.89411,SR-195
0601-0175,Pleasant Brook and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0601-0175.html,,72986.11271,SR-195-21
0801-0226,Moose River and minor tribs,"stream and select tribs, from mouth to McKeever",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0226.html,,134949.5592,Ont  19- 81
0801-0227,"South Br Moose R, Lower, and tribs","stream and tribs, from mouth to Indian River",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0227.html,,296714.5263,Ont  19- 81
0801-0228,Middle Branch Moose R and minor tribs,"stream and select tribs, McKeever to Old Forge",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0228.html,,70237.5523,Ont  19- 81-18
0801-0231,"Sugar River, Lower, and minor tribs","stream and sslect tribs, from mouth to Constableville",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0231.html,,138788.5886,Ont  19- 91
0801-0232,Moose Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0232.html,,65396.56144,Ont  19- 91- 1
0801-0233,North Branch and minor tribs,entire stream and select tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0233.pdf,,17046.83539,Ont  19- 94
0801-0234,"Big Woodhull Creek, and tribs",entire stream and select tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0234.pdf,,99987.5589,Ont  19-104
1403-0011,Minor Tribs to East Branch Delaware,total length of selected tribs fr East Branch to dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0011.pdf,,36321.93426,D-70-21 thru 42 (selected)
0801-0261,Tribs to Pleasant Lake,total length of all tribs to lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0261.pdf,,1253.788832,Ont  19- 22-P395-
0801-0262,Minor Tribs to Middle Black River,"total length of select tribs, from Carthage to Naumburg",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0262.html,,80110.33112,Ont  19- 23 thru 38 (selected)
0801-0263,"Deer River, Middle, and tribs","stream and tribs, from Copenhagen to above Copenhagen",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0263.html,,21532.40789,Ont  19- 31
0801-0265,Cobb Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0265.pdf,,72307.44738,Ont  19- 31-16
1202-0048,Panther Creek and tribs,entire stream and tribs,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0048.html,,78895.65306,H-240- 82- 95
0801-0348,Copper Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0348.pdf,,173961.931,Ont  19- 81- 7
0801-0355,"Indian Brook, Upper, and tribs","stream and tribs, above Moulin Reservoir",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0355.pdf,,5263.666131,Ont  19- 81-18-17- 1
0801-0374,Eagle Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0374.html,,14893.35622,Ont  19- 81-18-P782a thru P782d- 7
0801-0382,Tribs to Little Moose Lake,entire length of all tribs to the lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0382.pdf,,408.3489991,Ont  19- 81-34-P808-
0801-0391,Tribs to Limekiln Lake,total length of select tribs to lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0391.pdf,,14176.82256,"Ont  19- 81-44-P826-1,2"
0801-0395,Indian River and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0395.pdf,,131635.254,Ont  19- 81-58
0801-0235,"Little Woodhull Creek, and tribs",entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0235.pdf,,80248.02024,Ont  19-104- 2
0801-0236,"Little Black Creek, Lower, and tribs","stream and tribs, from mouth to Wheelertown",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0236.html,,31747.24234,Ont  19-114
0801-0237,"Black River, Upper, and minor tribs","stream and select tribs, above Kayuta Lake",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0237.html,,113223.6531,Ont  19 (portion 9)
0801-0239,Balsam Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0239.pdf,,37027.80699,Ont  19- 40-10
0801-0240,Crystal Creek and minor tribs,entire stream and select tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0240.pdf,,86166.11994,Ont  19- 45
0801-0241,Felt Mills/Deerlick Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0241.html,,47589.16256,Ont  19- 12
0801-0330,"Atwater Creek, Upper, and tribs","stream and tribs, above Martinsburg",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0330.html,,6438.246659,Ont  19- 58- 6
0801-0332,"Whetstone Gulf, Lower, and tribs","stream and tribs, from mouth to state park",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0332.pdf,,31746.29555,Ont  19- 59
0404-0013,"Canaseraga Creek, Middle, and minor trib",stream and smaller tribs from Dansville to Canaseraga,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0013.pdf,,62730.29129,Ont 117- 66
1401-0132,Minor Tribs to Delaware River,selected/smaller tribs from Callicoon to Hancock,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0132.pdf,,110017.5698,D-54 thru 69 (selected)
1401-0133,Hankins Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0133.pdf,,46791.7251,D-58
1401-0135,Basket Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0135.pdf,,79352.5927,D-59
1401-0142,East Branch Mongaup River and tribs,stream and selected tribs Middle Branch Mongaup River,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0142.html,,53252.25456,D-10 (portion 7)
1401-0143,Hurleyville Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0143.pdf,,23680.12116,D-10-29
1402-0005,Kiamesha Creek and minor tribs,entire stream and selected/smaller tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0005.pdf,,12145.89304,D- 1-38-3
1402-0051,Sheldrake Stream and minor tribs,entire stream and selected/smaller tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0051.pdf,,36222.01373,D- 1-38
1402-0052,Anawana Brook and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0052.pdf,,12450.31063,D- 1-38-3-2
1403-0001,"East Branch Delaware, Lower, Main Stem",from mouth to East Branch,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0001.html,,27977.15582,D-70 (portion 1)
1403-0003,Cadosia Creek and Tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0003.pdf,,55322.98969,D-70- 2
1403-0005,"East Branch Delaware, Lower, Main Stem",from East Branch to Downsville Dam/Pepacton Reservoir,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0005.html,,31946.95539,D-70 (portion 2)
1403-0010,Minor Tribs to East Branch Delaware,total length of selected tribs fr mouth to East Branch,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0010.pdf,,56309.17323,D-70- 1 thru 19 (selected)
1403-0062,Little Beaver Kill and minor tribs,entire stream and selected/smaller tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0062.html,,88758.14988,D-70-20-25- 9
1403-0064,"Matawa Lake Outlet, Upper, and tribs",stream and tribs above water supply dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0064.pdf,,6064.912238,D-70-20-25- 9-2
1403-0090,Baxter Bk/Harvard Ck and Tributaries,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0090.html,,36544.11769,D-70-23
1403-0091,Trout Brook/Shinopple Creek and Tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0091.html,,30350.06643,D-70-26
1403-0092,Downs/Gregory Hollow Brook and Tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0092.pdf,,65255.64157,D-70-39
1403-0093,Pepacton Reservoir (Minor) Tribs,entire length of selected/smaller tribs to Pepacton Res,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0093.html,,138861.3629,D-70-43 thru 78
1403-0094,Fall Clove Brook and Tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0094.html,,25625.63267,D-70-49
1301-0213,Minor Tribs to West of Hudson,"total length of select tribs, Kingston to New Camp",Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0213.pdf,,34739.75445,"H-145 thru 175, WOH (selected)"
0503-0038,"Troups Creek, Upper, and tribs","stream and tribs, above Troupsburg",Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0503-0038.html,,27116.77543,Pa 25
1301-0220,Minor Tribs to West of Hudson,"total length of select tribs, Saugerties to ??",Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0220.pdf,,32628.58947,"H-172 thru ??, WOH"
0501-0037,"Hoffman Brook, Lower, and tribs","stream and tribs, from mouth to Elmira Reservoir",Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0037.html,,5340.784413,Pa  3-29
1401-0089,"Beaver Brook, Lower and tribs",stream and tribs from mouth to Toaspern Pond,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0089.pdf,,14057.4684,D-30
1401-0090,"Beaver Brook, Upper, and tribs",stream and tribs above Toaspern Pond,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0090.html,,48749.73722,D-30
1401-0098,Minor Tribs to Delaware River,selected/smaller tribs from Minisink Ford to Tusten,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0098.pdf,,16940.83479,D-34 thru 36 (selected)
1401-0102,"Tenmile River, Lower, and minor tribs",stream and selected tribs from mouth to Luxton Lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0102.pdf,,11084.34406,D-37
1401-0103,"Tenmile River, Upper, and tribs",stream and tribs above Luxton Lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0103.pdf,,94287.20496,D-37
1401-0104,East Branch Tenmile River and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0104.pdf,,31694.40328,D-37- 2
1401-0112,Minor Tribs to Delaware River,selected/smaller tribs from Tusten to Callicoon,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0112.pdf,,33958.1486,D-38 thru 52 (selected)
1403-0105,Red Kill and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0105.html,,20958.4609,D-70-80- 8
1403-0106,Emory Brook and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0106.html,,5360.596392,D-70-80- 2-12
1404-0002,"West Branch Delaware, Lower, Main Stem",from Initial Monument to Cannonsville Dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0002.html,,22283.01225,D-71 (portion 2)
1404-0003,"West Branch Delaware, Upper, Main Stem",from Hawleys to Stamford,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0003.pdf,,74461.36583,D-71 (portion 5)
1404-0006,"Coulter Brook, Upper, and tribs",stream and tribs above Bovina Center water supply dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0006.pdf,,8899.239703,D-71-61-14
1404-0021,"West Branch Delaware, Upper, Main Stem",from Cannonsville Reservoir near Beerston to Hawleys,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0021.html,,35289.85727,D-71 (portion 4)
1404-0022,Sands Creek and minor tribs,entire stream and selected/smaller tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0022.pdf,,46859.7315,D-71- 1
1404-0023,Upper Bear Brook and tribs,stream and tribs above water supply dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0023.pdf,,1054.763307,D-71- 1- 1
0404-0014,"Tuscarora, Buck Run Creeks and tribs",entire streams and tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0014.pdf,,70110.67235,"Ont 117- 66- 1,-1-1"
0404-0015,"Keshequa Creek, Middle, and tribs",stream and tribs from Tuscarora to Nunda,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0404-0015.pdf,,101040.6636,Ont 117- 66- 3
0801-0267,West Branch Deer River and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0267.html,,37737.39801,Ont  19- 31-28
0801-0269,Tribs to Sears Pond,total length of all tribs to pond,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0269.html,,39284.32782,Ont  19- 31-P402-
0801-0270,Stony Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0270.html,,22935.21616,Ont  19- 33
0801-0271,Swiss Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0271.pdf,,113826.4807,Ont  19- 35
0801-0272,Hufcut Creek and tribs,entire stream and tribs,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0272.pdf,,68056.30276,Ont  19- 39
1401-0073,Swinging Bridge Reservoir Tributaries,entire length of selected tribs to Swinging Bridge Res,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0073.pdf,,19818.92684,D-10-16 thru 19 (selected)
0501-0026,Bentley Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0026.html,,17558.18396,Pa  3-16
0501-0027,Minor Tribs to Lower Chemung River,"total length of selected tribs, from Wellburg to Elmira",Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0027.html,,18609.91095,Pa  3-17 thru 27 (selected)
0501-0028,South Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0028.pdf,,32684.89141,Pa  3-18- 1
0501-0029,Mudlick Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0029.pdf,,63699.73083,Pa  3-18-10
0501-0030,"Newtown Creek, Upper, and tribs","stream and tribs, above Breesport",Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0030.html,,64591.93967,Pa  3-28
0501-0032,Diven/Heller Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0032.pdf,,19768.12509,Pa  3-28- 6
0501-0034,Latta Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0034.pdf,,18397.90792,Pa  3-28-10
0501-0035,North Branch Newtown Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0035.pdf,,56070.96073,Pa  3-28-13
0501-0036,Jackson Creek and tribs,entire stream and tribs,Chemung River,https://www.dec.ny.gov/data/WQP/PWL/0501-0036.html,,18051.41184,Pa  3-28-19
1401-0113,Narrowsburg tribs,total length of both tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0113.pdf,,10869.60517,"D-40,41"
1401-0115,Mitchell Pond Brook and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0115.pdf,,23866.55355,D-48
1401-0117,"East Br Callicoon, Lower, minor tribs",stream and selected tribs from mouth to Jeffersonville,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0117.html,,92553.33782,D-53-1
1401-0118,"East Br Callicoon, Upper, minor tribs",stream and selected tribs above Jeffersonville,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0118.html,,95926.73833,D-53-1
1401-0119,Jaketown Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0119.html,,43169.99862,D-53-1- 8
1401-0126,"North Br Callicoon, Lower, and tribs",stream and tribs from mouth to North Branch,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0126.html,,54234.38783,D-53-2
1401-0127,"North Br Callicoon, Upper, and tribs",stream and tribs above North Branch,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0127.html,,49031.14536,D-53-2
1404-0040,Marsh Creek and tribs,entire stream and tribs,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0040.pdf,,22239.78851,D-71-10- 7
1404-0043,"Big Hollow Brook, Upper, and tribs",stream and tribs above water supply dam,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0043.pdf,,10364.85145,D-71-11- 1
0801-0250,"Black River, Lower, Main Stem",from mouth to Watertown,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0250.html,,21516.89875,Ont  19 (portion 1)
0801-0251,"Black River, Middle, Main Stem",from Carthage to Lowville,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0251.html,,33636.15186,Ont  19 (portion 4)
0801-0256,Minor Tribs to Black River,"total length of select tribs, Watertown to Black River",Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0256.pdf,,29252.98466,Ont  19-  7 thru 11
