PWL_ID,NAME,DESCRIPT,BASIN,FACT_SHEET,Shape__Area,Shape__Length
1302-0069,Twin Lakes,total area of both lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0069.pdf,112162.5144,2822.863525
1403-0065,"Matawa,Lenape Lakes",total area of both lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0065.pdf,200224.1104,3240.99931
0905-0119,"Lower Lake, Upper Lake",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0119.pdf,152249.2822,2799.315586
1301-0150,Oceola Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0150.pdf,159300.4417,1921.582809
0906-0058,"Ashcraft Pond, Beaver Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0058.pdf,162110.637,4533.22087
1302-0002,Lake Kitchawan,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0002.pdf,390990.3835,2859.391514
1403-0031,Melbern Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0031.pdf,36196.88257,897.3770985
1203-0057,"Bochen, Debraine Lakes",total area of both lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0057.pdf,177486.8091,3973.271003
1204-0014,Lyons Pond,entire pond,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1204-0014.pdf,88227.1123,2362.177433
1103-0018,Barkley Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1103-0018.pdf,182523.9651,1868.895884
1004-0064,Newberry Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1004-0064.pdf,224839.5212,3541.598201
1301-0250,Moules Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0250.pdf,44258.94946,808.3055689
1403-0088,Beecher Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0088.pdf,74458.57935,1370.721413
1501-0044,Lake Skemonto,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0044.pdf,167238.8091,2693.379183
1501-0045,Lake Kanawauke,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0045.pdf,700739.6145,7060.855112
1501-0046,Little Long Pond,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0046.pdf,196422.5151,2720.841893
1104-0242,Hammond Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0242.pdf,244408.563,5347.029925
1203-0022,Hinckley Reservoir,entire reservoir,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0022.html,10860500.91,41034.18489
1310-0045,Spring Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0045.html,104587.6379,1782.948261
1310-0046,Black River Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0046.pdf,146668.0857,1990.80274
1104-0227,Goose Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0227.pdf,266348.5637,2851.117957
1104-0241,Moose Mt Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0241.pdf,137136.4766,1767.957449
0905-0172,Dodge Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0172.pdf,56912.92163,1239.850773
0902-0045,"Lower, Upper Twin Ponds, more",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0045.html,2998.350342,206.4793725
1305-0024,Round Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0024.pdf,68939.16992,1127.849371
1103-0019,Halls Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1103-0019.pdf,31616.25806,669.4381969
0905-0137,"Mud Pond, Duck Pond, Green Pond",total area of all three lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0137.pdf,183914.2468,3590.91222
0905-0140,Graham Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0140.pdf,46200.62402,1062.700346
1304-0019,Jordan Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1304-0019.pdf,48587.63599,1177.384421
1404-0030,Crystal Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0030.pdf,134171.8311,1902.263643
1401-0099,York Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0099.pdf,407254.0378,3128.776262
1201-0016,Peck Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0016.pdf,5770015.623,15907.92301
1302-0024,Lake Gilead,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0024.html,470828.0493,3488.442493
1309-0033,Triangle Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1309-0033.pdf,109241.6445,1459.779974
1310-0050,Merwin Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0050.pdf,52461.29639,997.9580536
1601-0019,Sharparoon Pond,entire lake,Housatonic River,https://www.dec.ny.gov/data/WQP/PWL/1601-0019.pdf,41903.2583,866.0906816
1401-0069,Luzon Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0069.pdf,145606.0076,2157.206635
0201-0048,Vee Pond,entire pond,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0048.pdf,34676.55542,842.8070762
1601-0030,"Grass Pond, Depression Pond","total area of both lakes, portions within NYS",Housatonic River,https://www.dec.ny.gov/data/WQP/PWL/1601-0030.pdf,90051.35278,1485.815571
1306-0058,Echo Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0058.pdf,26359.34766,817.702754
1401-0036,Ruddick Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0036.pdf,296188.0847,3974.638569
1203-0007,"Spruce, Balsam Lakes",total area of both lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0007.html,888056.6702,8299.052949
1403-0058,Mountain Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0058.pdf,33485.86108,878.1037233
0905-0134,Bonner Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0134.pdf,211026.6675,2367.564502
0905-0135,Pine Hill Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0135.pdf,31877.76855,797.3727734
0903-0199,Grass Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0199.pdf,109190.4766,1685.295323
1203-0073,Mica Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0073.pdf,58257.04321,1626.831481
0904-0050,Pleasant Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0050.pdf,168505.2605,1874.498761
1601-0001,Rudd Pond,entire lake,Housatonic River,https://www.dec.ny.gov/data/WQP/PWL/1601-0001.html,258930.0298,3129.828613
1104-0219,Horseshoe Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0219.pdf,168524.8865,2457.823982
1305-0027,Miller Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0027.pdf,68872.77563,1203.983038
1003-0103,Deer Pond (Altamont),entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0103.pdf,213376.8875,2188.036581
1301-0211,Round Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0211.pdf,171092.5496,2312.324925
1301-0158,Brocey Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0158.pdf,43541.1167,1404.215294
1303-0015,Sutherland Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1303-0015.pdf,41013.95142,1041.419194
1308-0003,Robinson Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1308-0003.html,459931.6377,8213.221313
1104-0015,Sand Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0015.html,459229.175,3715.504463
1203-0074,"Caswell, Deer, Otter, Goose Lakes",total area of all four lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0074.pdf,361547.4229,6647.068046
1301-0102,Tarrytown Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0102.html,317932.2563,4473.961134
1301-0025,Burdens Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0025.html,1438664.125,14113.63673
1302-0041,Bog Brook Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0041.html,1537436.682,9008.044975
1305-0026,Shaw Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0026.pdf,111619.1326,1444.063442
1104-0181,Minor Lakes trib to Lake Luzerne,total area of selected lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0181.pdf,258709.9961,4897.050983
1101-0082,Camp Saratoga Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0082.pdf,15901.17236,712.8547249
1403-0066,Revonah Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0066.pdf,148681.2354,1693.017023
1501-0062,Monroe Pond,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0062.pdf,58268.07471,2229.880374
0903-0190,"Sand Pond, Robinson Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0190.pdf,172611.0378,2727.847702
1201-0019,Delta Reservoir,entire reservoir,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0019.html,9614176.029,33844.68285
1201-0050,"Lily, Canada, Stewarts Land, West Lakes",total area of all four lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0050.html,3430506.802,26174.17715
1302-0109,Stump Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0109.pdf,149993.6655,1934.661122
1202-0011,Lower Blenheim-Gilboa Reservoir,entire reservoir,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0011.pdf,1182660.503,9334.996268
0903-0203,"Utowana Lake, Eagle Lake",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0203.pdf,698430.032,7664.133513
1104-0157,"Mud Lake, Buck Pond, Chartreuse Lake",total area of all three lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0157.pdf,182839.7019,4079.535068
1302-0006,Lake Carmel,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0006.html,755078.9753,7258.597149
0903-0103,Amber Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0103.pdf,447596.9202,4095.386049
1005-0019,Minor Lakes in Upper Putnam Creek Wshed,total area of selected lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0019.pdf,727752.4705,14315.9459
0903-0206,Minnow Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0206.pdf,439196.1809,4264.731745
1310-0040,Taplin Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0040.pdf,29180.71216,800.9091042
0904-0068,"Townline, Deer, Horseshoe, Boottree Pds",total area of all four lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0068.pdf,370485.4385,5497.351295
1104-0178,Stones Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0178.pdf,39470.76294,1124.739523
1104-0111,Steele Reservoir,entire reservoir,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0111.html,654894.9309,6087.297748
1104-0158,"Hamilton Lake, Sand Lake",total area of both lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0158.pdf,680137.4429,6827.83517
1003-0098,"Slang Pond,Turtle Pond",entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0098.pdf,480753.0264,6326.277648
1402-0055,Pleasure Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0055.html,827143.6345,8018.336833
1309-0001,Basic Creek Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1309-0001.html,958411.7417,7813.561554
1301-0077,Hampton Manor Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0077.html,47500.30273,1300.864269
1005-0056,Minor Lakes in Big Creek Watershed,total area of selected lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0056.pdf,47077.86279,1140.926998
1401-0045,Cliff Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0045.pdf,641172.5134,9706.351808
1306-0124,Silver/Woods Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0124.html,336768.2563,4387.036761
1104-0179,Bullhead Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0179.pdf,19873.23096,531.1701651
1104-0021,Indian Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0021.html,17189522.9,89512.84984
1303-0023,Orange Rockland Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1303-0023.html,296096.1404,6112.655219
0903-0210,"Lower, Upper Browns Tract Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0210.pdf,848779.0313,5810.568013
0903-0004,Salmon Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0004.html,348572.7258,3367.020827
1104-0288,Cedar River Flow,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0288.pdf,2371919.946,16026.2529
1309-0007,Hollster Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1309-0007.html,253885.4966,4207.127064
1306-0095,Fourth Binnewater Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0095.pdf,287461.689,4423.675124
1301-0131,Dickerson Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0131.pdf,162103.5938,3733.800972
1310-0026,Cleveland Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0026.pdf,35361.48096,739.7788691
1401-0055,Silver/Pleasant Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0055.pdf,220594.9702,1982.498868
1303-0024,Tomahawk Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1303-0024.html,702805.9604,6939.517438
1310-0025,"Lyons Pond, Smith Pond",total area of both lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0025.pdf,140065.7544,2689.171331
1302-0025,Lake Gleneida,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0025.html,673805.834,3615.459485
1104-0289,Cedar Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0289.pdf,1430109.495,17054.82225
1401-0080,Lake Devenogue/Upper Highland Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0080.html,291127.8586,2128.979027
1306-0051,Tillson Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0051.pdf,93140.35254,1631.527511
1305-0002,Silver Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0002.pdf,447771.7427,7679.174382
1302-0120,"Leetown Pond, Lake Winham, L.Buck Mt.Pd.",total area of all three lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0120.pdf,233554.2485,5023.219342
0903-0076,Tupper Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0076.html,19658515.28,77197.07668
1306-0111,Lyons Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0111.pdf,134022.6321,2933.345509
1404-0025,Hathaway Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0025.pdf,43823.93726,1111.887185
0903-0140,"East Charley, Bettner Ponds",total area of all five ponds,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0140.pdf,145530.9529,2806.915408
1306-0105,Lyonsville Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0105.pdf,111284.4819,2291.661624
1401-0058,Mountain Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0058.pdf,237667.8489,4768.99414
1306-0037,Sturgeon Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0037.html,757432.9612,7183.074479
1310-0001,Nassau Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0001.html,694870.1597,4269.055973
1404-0028,Silver Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0028.pdf,105967.8132,1587.904819
1404-0029,Columbia Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0029.pdf,69814.0918,1101.206294
1401-0085,Highland Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0085.pdf,825106.2144,5757.663315
1403-0070,Maple Lake/Knapp Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0070.pdf,43001.26074,963.5315381
1401-0139,Elm Swamp,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0139.pdf,77949.49731,1393.915126
0202-0046,Pickup Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0046.pdf,59869.086,1516.73217
0201-0064,Stephens Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0064.pdf,53652.68073,1394.674825
0202-0001,Upper Cassadaga Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0001.html,417136.2982,3349.921958
1701-0135,Artist Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0135.pdf,60529.56665,1381.330925
1302-0072,Mill Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0072.pdf,40045.28906,1565.796385
1404-0072,Lake Delaware,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0072.pdf,280070.8135,2641.314381
1203-0061,"Pine, Little Pine Lakes",total area of both lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0061.pdf,435242.3604,5340.195631
1203-0062,G Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0062.pdf,359171.3423,4060.372619
1301-0254,Crooked Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0254.pdf,436873.8386,4702.782634
0801-0453,Minor Lakes Trib to Three Mile Cr Wshed,total area of all lakes,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0453.html,233710.9521,7178.752284
0801-0173,"Soft Maple Pond, Soft Maple Reservoir",total area of both reservoir and lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0173.html,1722524.691,27072.96975
0202-0003,Lower Cassadaga Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0003.html,372977.7173,3443.61739
0202-0004,Findley Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0004.html,1203231.97,9194.610165
0903-0208,Mohegan Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0208.pdf,478470.2388,3697.908457
1203-0064,The Floe,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0064.pdf,404854.0981,4170.861783
1203-0084,"Split Rock, Amos Lakes, Belden Vly",total area of all three lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0084.pdf,151298.1882,3902.821355
1002-0024,Lake Roxanne,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1002-0024.pdf,803907.9165,5899.066887
1203-0063,Wilmurt Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0063.pdf,423689.478,3718.100023
1305-0017,Lake Oniad,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0017.pdf,58818.68115,1064.944005
1501-0058,Island Pond,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0058.pdf,212174.0828,2897.150627
1306-0076,Goshen Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0076.html,201104.2588,3466.129646
1306-0077,Glenmere Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0077.pdf,9098.86377,406.171294
0202-0002,Middle Cassadaga Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0002.html,106694.9651,2328.255506
1305-0010,"Thompson, Stissing, Mud/Twin Isl Ponds",total area of all three lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0010.pdf,827223.2141,11150.85267
1402-0029,"Lake Marling, Sand Pond",total area of both lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0029.html,122511.9822,2402.743853
1202-0049,Rossman Fly,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0049.pdf,122206.7886,1453.424482
